"Batting_Team","Striker","Stadium","Runs","Dismissed","Balls","Bowling_Team","Season","Average","Strike_Rate"
"Sunrisers Hyderabad","Aaron Finch","Sheikh Zayed Stadium",2,1,5,"All","All",2,40
"Sunrisers Hyderabad","Abdul Samad","Arun Jaitley Stadium",10,1,8,"All","All",10,125
"Sunrisers Hyderabad","Abdul Samad","Dr DY Patil Sports Academy",0,1,1,"All","All",0,0
"Sunrisers Hyderabad","Abdul Samad","Dubai International Cricket Stadium",76,4,57,"All","All",19,133.333333333333
"Sunrisers Hyderabad","Abdul Samad","MA Chidambaram Stadium",26,2,18,"All","All",13,144.444444444444
"Sunrisers Hyderabad","Abdul Samad","Maharashtra Cricket Association Stadium",4,1,6,"All","All",4,66.6666666666667
"Sunrisers Hyderabad","Abdul Samad","Sharjah Cricket Stadium",39,3,25,"All","All",13,156
"Sunrisers Hyderabad","Abdul Samad","Sheikh Zayed Stadium",33,1,16,"All","All",33,206.25
"Sunrisers Hyderabad","Abdul Samad","Zayed Cricket Stadium",38,3,28,"All","All",12.6666666666667,135.714285714286
"Sunrisers Hyderabad","Abhishek Sharma","Brabourne Stadium",57,3,44,"All","All",19,129.545454545455
"Sunrisers Hyderabad","Abhishek Sharma","Dr DY Patil Sports Academy",161,4,118,"All","All",40.25,136.440677966102
"Sunrisers Hyderabad","Abhishek Sharma","Dubai International Cricket Stadium",77,4,60,"All","All",19.25,128.333333333333
"Sunrisers Hyderabad","Abhishek Sharma","MA Chidambaram Stadium",7,2,10,"All","All",3.5,70
"Sunrisers Hyderabad","Abhishek Sharma","Maharashtra Cricket Association Stadium",91,3,71,"All","All",30.3333333333333,128.169014084507
"Sunrisers Hyderabad","Abhishek Sharma","Rajiv Gandhi International Stadium",7,1,6,"All","All",7,116.666666666667
"Sunrisers Hyderabad","Abhishek Sharma","Sharjah Cricket Stadium",36,3,31,"All","All",12,116.129032258065
"Sunrisers Hyderabad","Abhishek Sharma","Wankhede Stadium",119,5,90,"All","All",23.8,132.222222222222
"Sunrisers Hyderabad","Abhishek Sharma","Zayed Cricket Stadium",49,2,30,"All","All",24.5,163.333333333333
"Sunrisers Hyderabad","Aditya Tare","Rajiv Gandhi International Stadium",8,2,15,"All","All",4,53.3333333333333
"Sunrisers Hyderabad","Aiden Markram","Brabourne Stadium",110,1,61,"All","All",110,180.327868852459
"Sunrisers Hyderabad","Aiden Markram","Dr DY Patil Sports Academy",65,1,49,"All","All",65,132.65306122449
"Sunrisers Hyderabad","Aiden Markram","Maharashtra Cricket Association Stadium",106,2,76,"All","All",53,139.473684210526
"Sunrisers Hyderabad","Aiden Markram","Wankhede Stadium",100,4,88,"All","All",25,113.636363636364
"Sunrisers Hyderabad","Akshath Reddy","Feroz Shah Kotla",1,1,8,"All","All",1,12.5
"Sunrisers Hyderabad","Akshath Reddy","M Chinnaswamy Stadium",12,1,11,"All","All",12,109.090909090909
"Sunrisers Hyderabad","Akshath Reddy","Rajiv Gandhi International Stadium",76,4,77,"All","All",19,98.7012987012987
"Sunrisers Hyderabad","Akshath Reddy","Sawai Mansingh Stadium",2,1,5,"All","All",2,40
"Sunrisers Hyderabad","Alex Hales","Feroz Shah Kotla",14,1,10,"All","All",14,140
"Sunrisers Hyderabad","Alex Hales","M Chinnaswamy Stadium",37,1,24,"All","All",37,154.166666666667
"Sunrisers Hyderabad","Alex Hales","Maharashtra Cricket Association Stadium",2,1,9,"All","All",2,22.2222222222222
"Sunrisers Hyderabad","Alex Hales","Rajiv Gandhi International Stadium",50,2,36,"All","All",25,138.888888888889
"Sunrisers Hyderabad","Alex Hales","Sawai Mansingh Stadium",45,1,39,"All","All",45,115.384615384615
"Sunrisers Hyderabad","Amit Mishra","Eden Gardens",1,0,1,"All","All",Inf,100
"Sunrisers Hyderabad","Amit Mishra","Feroz Shah Kotla",16,0,14,"All","All",Inf,114.285714285714
"Sunrisers Hyderabad","Amit Mishra","MA Chidambaram Stadium",15,1,21,"All","All",15,71.4285714285714
"Sunrisers Hyderabad","Amit Mishra","Rajiv Gandhi International Stadium",6,1,8,"All","All",6,75
"Sunrisers Hyderabad","Amit Mishra","Sardar Patel Stadium",0,1,2,"All","All",0,0
"Sunrisers Hyderabad","Amit Mishra","Sawai Mansingh Stadium",21,1,28,"All","All",21,75
"Sunrisers Hyderabad","Amit Mishra","Sharjah Cricket Stadium",4,0,5,"All","All",Inf,80
"Sunrisers Hyderabad","Amit Mishra","Subrata Roy Sahara Stadium",30,1,24,"All","All",30,125
"Sunrisers Hyderabad","Ashish Nehra","Rajiv Gandhi International Stadium",1,0,1,"All","All",Inf,100
"Sunrisers Hyderabad","Ashish Reddy","Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium",28,1,17,"All","All",28,164.705882352941
"Sunrisers Hyderabad","Ashish Reddy","Eden Gardens",4,1,5,"All","All",4,80
"Sunrisers Hyderabad","Ashish Reddy","Feroz Shah Kotla",16,1,9,"All","All",16,177.777777777778
"Sunrisers Hyderabad","Ashish Reddy","M Chinnaswamy Stadium",35,2,22,"All","All",17.5,159.090909090909
"Sunrisers Hyderabad","Ashish Reddy","MA Chidambaram Stadium",36,0,16,"All","All",Inf,225
"Sunrisers Hyderabad","Ashish Reddy","Punjab Cricket Association Stadium",22,0,8,"All","All",Inf,275
"Sunrisers Hyderabad","Ashish Reddy","Rajiv Gandhi International Stadium",71,5,61,"All","All",14.2,116.393442622951
"Sunrisers Hyderabad","Ashish Reddy","Sawai Mansingh Stadium",14,1,11,"All","All",14,127.272727272727
"Sunrisers Hyderabad","Ashish Reddy","Subrata Roy Sahara Stadium",19,0,15,"All","All",Inf,126.666666666667
"Sunrisers Hyderabad","Barinder Sran","Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium",1,0,1,"All","All",Inf,100
"Sunrisers Hyderabad","Barinder Sran","Eden Gardens",2,0,2,"All","All",Inf,100
"Sunrisers Hyderabad","Barinder Sran","Rajiv Gandhi International Stadium",1,0,1,"All","All",Inf,100
"Sunrisers Hyderabad","Basil Thampi","Andhra Cricket Association-Visakhapatnam District Cricket Association Stadium",1,0,1,"All","All",Inf,100
"Sunrisers Hyderabad","Basil Thampi","Wankhede Stadium",3,1,6,"All","All",3,50
"Sunrisers Hyderabad","Ben Cutting","Eden Gardens",15,1,10,"All","All",15,150
"Sunrisers Hyderabad","Ben Cutting","Feroz Shah Kotla",8,2,8,"All","All",4,100
"Sunrisers Hyderabad","Ben Cutting","M Chinnaswamy Stadium",39,0,15,"All","All",Inf,260
"Sunrisers Hyderabad","Ben Cutting","Punjab Cricket Association IS Bindra Stadium",18,0,11,"All","All",Inf,163.636363636364
"Sunrisers Hyderabad","Ben Cutting","Rajiv Gandhi International Stadium",16,0,6,"All","All",Inf,266.666666666667
"Sunrisers Hyderabad","Ben Cutting","Wankhede Stadium",20,1,10,"All","All",20,200
"Sunrisers Hyderabad","Bhuvneshwar Kumar","Arun Jaitley Stadium",14,0,10,"All","All",Inf,140
"Sunrisers Hyderabad","Bhuvneshwar Kumar","Brabourne Stadium",5,0,3,"All","All",Inf,166.666666666667
"Sunrisers Hyderabad","Bhuvneshwar Kumar","Dr DY Patil Sports Academy",1,1,2,"All","All",1,50
"Sunrisers Hyderabad","Bhuvneshwar Kumar","Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium",1,1,2,"All","All",1,50
"Sunrisers Hyderabad","Bhuvneshwar Kumar","Dubai International Cricket Stadium",12,1,12,"All","All",12,100
"Sunrisers Hyderabad","Bhuvneshwar Kumar","Eden Gardens",21,1,10,"All","All",21,210
"Sunrisers Hyderabad","Bhuvneshwar Kumar","Feroz Shah Kotla",1,1,2,"All","All",1,50
"Sunrisers Hyderabad","Bhuvneshwar Kumar","M Chinnaswamy Stadium",8,0,6,"All","All",Inf,133.333333333333
"Sunrisers Hyderabad","Bhuvneshwar Kumar","MA Chidambaram Stadium",3,1,4,"All","All",3,75
"Sunrisers Hyderabad","Bhuvneshwar Kumar","Maharashtra Cricket Association Stadium",9,0,11,"All","All",Inf,81.8181818181818
"Sunrisers Hyderabad","Bhuvneshwar Kumar","Rajiv Gandhi International Stadium",27,7,27,"All","All",3.85714285714286,100
"Sunrisers Hyderabad","Bhuvneshwar Kumar","Sardar Patel Stadium",0,0,1,"All","All",NA,0
"Sunrisers Hyderabad","Bhuvneshwar Kumar","Sawai Mansingh Stadium",1,1,4,"All","All",1,25
"Sunrisers Hyderabad","Bhuvneshwar Kumar","Shaheed Veer Narayan Singh International Stadium",13,1,7,"All","All",13,185.714285714286
"Sunrisers Hyderabad","Bhuvneshwar Kumar","Sharjah Cricket Stadium",6,1,9,"All","All",6,66.6666666666667
"Sunrisers Hyderabad","Bhuvneshwar Kumar","Wankhede Stadium",26,3,28,"All","All",8.66666666666667,92.8571428571429
"Sunrisers Hyderabad","Billy Stanlake","Rajiv Gandhi International Stadium",5,0,2,"All","All",Inf,250
"Sunrisers Hyderabad","Biplab Samantray","Feroz Shah Kotla",14,1,11,"All","All",14,127.272727272727
"Sunrisers Hyderabad","Biplab Samantray","M Chinnaswamy Stadium",2,0,2,"All","All",Inf,100
"Sunrisers Hyderabad","Biplab Samantray","Punjab Cricket Association Stadium",0,1,1,"All","All",0,0
"Sunrisers Hyderabad","Biplab Samantray","Rajiv Gandhi International Stadium",70,2,60,"All","All",35,116.666666666667
"Sunrisers Hyderabad","Biplab Samantray","Subrata Roy Sahara Stadium",37,1,37,"All","All",37,100
"Sunrisers Hyderabad","Bipul Sharma","Eden Gardens",22,1,16,"All","All",22,137.5
"Sunrisers Hyderabad","Bipul Sharma","Feroz Shah Kotla",41,0,17,"All","All",Inf,241.176470588235
"Sunrisers Hyderabad","Bipul Sharma","M Chinnaswamy Stadium",7,1,6,"All","All",7,116.666666666667
"Sunrisers Hyderabad","Bipul Sharma","Rajiv Gandhi International Stadium",13,2,12,"All","All",6.5,108.333333333333
"Sunrisers Hyderabad","Cameron White","Eden Gardens",34,1,31,"All","All",34,109.677419354839
"Sunrisers Hyderabad","Cameron White","Feroz Shah Kotla",35,2,36,"All","All",17.5,97.2222222222222
"Sunrisers Hyderabad","Cameron White","M Chinnaswamy Stadium",52,1,34,"All","All",52,152.941176470588
"Sunrisers Hyderabad","Cameron White","MA Chidambaram Stadium",2,1,3,"All","All",2,66.6666666666667
"Sunrisers Hyderabad","Cameron White","Punjab Cricket Association Stadium",10,1,8,"All","All",10,125
"Sunrisers Hyderabad","Cameron White","Rajiv Gandhi International Stadium",33,5,55,"All","All",6.6,60
"Sunrisers Hyderabad","Cameron White","Subrata Roy Sahara Stadium",0,1,1,"All","All",0,0
"Sunrisers Hyderabad","Cameron White","Wankhede Stadium",43,0,23,"All","All",Inf,186.95652173913
"Sunrisers Hyderabad","Carlos Brathwaite","Eden Gardens",8,1,4,"All","All",8,200
"Sunrisers Hyderabad","Carlos Brathwaite","Rajiv Gandhi International Stadium",3,1,4,"All","All",3,75
"Sunrisers Hyderabad","Carlos Brathwaite","Wankhede Stadium",64,1,40,"All","All",64,160
"Sunrisers Hyderabad","Chris Jordan","M Chinnaswamy Stadium",0,1,1,"All","All",0,0
"Sunrisers Hyderabad","Dale Steyn","Eden Gardens",1,0,1,"All","All",Inf,100
"Sunrisers Hyderabad","Dale Steyn","Feroz Shah Kotla",13,0,7,"All","All",Inf,185.714285714286
"Sunrisers Hyderabad","Dale Steyn","Punjab Cricket Association Stadium",1,0,3,"All","All",Inf,33.3333333333333
"Sunrisers Hyderabad","Dale Steyn","Rajiv Gandhi International Stadium",37,3,30,"All","All",12.3333333333333,123.333333333333
"Sunrisers Hyderabad","Dale Steyn","Sardar Patel Stadium",9,1,8,"All","All",9,112.5
"Sunrisers Hyderabad","Dale Steyn","Sawai Mansingh Stadium",18,0,8,"All","All",Inf,225
"Sunrisers Hyderabad","Dale Steyn","Sharjah Cricket Stadium",12,1,16,"All","All",12,75
"Sunrisers Hyderabad","Dale Steyn","Subrata Roy Sahara Stadium",4,0,1,"All","All",Inf,400
"Sunrisers Hyderabad","Dale Steyn","Wankhede Stadium",0,1,1,"All","All",0,0
"Sunrisers Hyderabad","Daren Sammy","Dubai International Cricket Stadium",10,1,4,"All","All",10,250
"Sunrisers Hyderabad","Daren Sammy","Eden Gardens",29,1,19,"All","All",29,152.631578947368
"Sunrisers Hyderabad","Daren Sammy","Feroz Shah Kotla",29,1,21,"All","All",29,138.095238095238
"Sunrisers Hyderabad","Daren Sammy","JSCA International Stadium Complex",0,1,3,"All","All",0,0
"Sunrisers Hyderabad","Daren Sammy","M Chinnaswamy Stadium",8,1,8,"All","All",8,100
"Sunrisers Hyderabad","Daren Sammy","MA Chidambaram Stadium",19,1,12,"All","All",19,158.333333333333
"Sunrisers Hyderabad","Daren Sammy","Punjab Cricket Association Stadium",0,1,3,"All","All",0,0
"Sunrisers Hyderabad","Daren Sammy","Rajiv Gandhi International Stadium",83,3,75,"All","All",27.6666666666667,110.666666666667
"Sunrisers Hyderabad","Daren Sammy","Sawai Mansingh Stadium",60,1,41,"All","All",60,146.341463414634
"Sunrisers Hyderabad","Daren Sammy","Sharjah Cricket Stadium",38,1,26,"All","All",38,146.153846153846
"Sunrisers Hyderabad","Daren Sammy","Sheikh Zayed Stadium",6,1,11,"All","All",6,54.5454545454545
"Sunrisers Hyderabad","David Warner","Arun Jaitley Stadium",57,1,55,"All","All",57,103.636363636364
"Sunrisers Hyderabad","David Warner","Brabourne Stadium",24,1,18,"All","All",24,133.333333333333
"Sunrisers Hyderabad","David Warner","Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium",199,5,136,"All","All",39.8,146.323529411765
"Sunrisers Hyderabad","David Warner","Dubai International Cricket Stadium",371,10,283,"All","All",37.1,131.095406360424
"Sunrisers Hyderabad","David Warner","Eden Gardens",137,5,104,"All","All",27.4,131.730769230769
"Sunrisers Hyderabad","David Warner","Feroz Shah Kotla",173,3,134,"All","All",57.6666666666667,129.10447761194
"Sunrisers Hyderabad","David Warner","Green Park",69,0,52,"All","All",Inf,132.692307692308
"Sunrisers Hyderabad","David Warner","JSCA International Stadium Complex",90,1,45,"All","All",90,200
"Sunrisers Hyderabad","David Warner","M Chinnaswamy Stadium",282,5,174,"All","All",56.4,162.068965517241
"Sunrisers Hyderabad","David Warner","MA Chidambaram Stadium",246,7,207,"All","All",35.1428571428571,118.840579710145
"Sunrisers Hyderabad","David Warner","Maharashtra Cricket Association Stadium",43,1,40,"All","All",43,107.5
"Sunrisers Hyderabad","David Warner","Punjab Cricket Association IS Bindra Stadium",173,2,130,"All","All",86.5,133.076923076923
"Sunrisers Hyderabad","David Warner","Punjab Cricket Association Stadium",58,1,41,"All","All",58,141.463414634146
"Sunrisers Hyderabad","David Warner","Rajiv Gandhi International Stadium",1485,23,922,"All","All",64.5652173913043,161.062906724512
"Sunrisers Hyderabad","David Warner","Sardar Patel Stadium",6,1,7,"All","All",6,85.7142857142857
"Sunrisers Hyderabad","David Warner","Saurashtra Cricket Association Stadium",74,0,48,"All","All",Inf,154.166666666667
"Sunrisers Hyderabad","David Warner","Sawai Mansingh Stadium",37,1,32,"All","All",37,115.625
"Sunrisers Hyderabad","David Warner","Shaheed Veer Narayan Singh International Stadium",90,2,71,"All","All",45,126.760563380282
"Sunrisers Hyderabad","David Warner","Sharjah Cricket Stadium",163,5,124,"All","All",32.6,131.451612903226
"Sunrisers Hyderabad","David Warner","Sheikh Zayed Stadium",51,3,55,"All","All",17,92.7272727272727
"Sunrisers Hyderabad","David Warner","Wankhede Stadium",58,2,41,"All","All",29,141.463414634146
"Sunrisers Hyderabad","David Warner","Zayed Cricket Stadium",128,2,96,"All","All",64,133.333333333333
"Sunrisers Hyderabad","Deepak Hooda","Andhra Cricket Association-Visakhapatnam District Cricket Association Stadium",4,1,4,"All","All",4,100
"Sunrisers Hyderabad","Deepak Hooda","Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium",14,1,5,"All","All",14,280
"Sunrisers Hyderabad","Deepak Hooda","Eden Gardens",39,3,37,"All","All",13,105.405405405405
"Sunrisers Hyderabad","Deepak Hooda","Feroz Shah Kotla",35,3,33,"All","All",11.6666666666667,106.060606060606
"Sunrisers Hyderabad","Deepak Hooda","M Chinnaswamy Stadium",10,2,13,"All","All",5,76.9230769230769
"Sunrisers Hyderabad","Deepak Hooda","Maharashtra Cricket Association Stadium",40,0,21,"All","All",Inf,190.47619047619
"Sunrisers Hyderabad","Deepak Hooda","Punjab Cricket Association IS Bindra Stadium",53,2,30,"All","All",26.5,176.666666666667
"Sunrisers Hyderabad","Deepak Hooda","Rajiv Gandhi International Stadium",165,11,159,"All","All",15,103.77358490566
"Sunrisers Hyderabad","Deepak Hooda","Sawai Mansingh Stadium",0,1,1,"All","All",0,0
"Sunrisers Hyderabad","Deepak Hooda","Shaheed Veer Narayan Singh International Stadium",1,1,1,"All","All",1,100
"Sunrisers Hyderabad","Deepak Hooda","Wankhede Stadium",12,2,13,"All","All",6,92.3076923076923
"Sunrisers Hyderabad","Dwaraka Ravi Teja","Eden Gardens",10,1,13,"All","All",10,76.9230769230769
"Sunrisers Hyderabad","Dwaraka Ravi Teja","Rajiv Gandhi International Stadium",4,0,4,"All","All",Inf,100
"Sunrisers Hyderabad","Eoin Morgan","Brabourne Stadium",63,1,28,"All","All",63,225
"Sunrisers Hyderabad","Eoin Morgan","Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium",28,2,32,"All","All",14,87.5
"Sunrisers Hyderabad","Eoin Morgan","Eden Gardens",5,1,11,"All","All",5,45.4545454545455
"Sunrisers Hyderabad","Eoin Morgan","M Chinnaswamy Stadium",22,0,18,"All","All",Inf,122.222222222222
"Sunrisers Hyderabad","Eoin Morgan","Rajiv Gandhi International Stadium",156,7,132,"All","All",22.2857142857143,118.181818181818
"Sunrisers Hyderabad","Eoin Morgan","Shaheed Veer Narayan Singh International Stadium",36,2,35,"All","All",18,102.857142857143
"Sunrisers Hyderabad","Fazalhaq Farooqi","Wankhede Stadium",2,0,8,"All","All",Inf,25
"Sunrisers Hyderabad","Hanuma Vihari","Eden Gardens",7,2,14,"All","All",3.5,50
"Sunrisers Hyderabad","Hanuma Vihari","Feroz Shah Kotla",18,2,31,"All","All",9,58.0645161290323
"Sunrisers Hyderabad","Hanuma Vihari","M Chinnaswamy Stadium",4,0,3,"All","All",Inf,133.333333333333
"Sunrisers Hyderabad","Hanuma Vihari","MA Chidambaram Stadium",2,1,3,"All","All",2,66.6666666666667
"Sunrisers Hyderabad","Hanuma Vihari","Punjab Cricket Association Stadium",14,2,15,"All","All",7,93.3333333333333
"Sunrisers Hyderabad","Hanuma Vihari","Rajiv Gandhi International Stadium",173,7,183,"All","All",24.7142857142857,94.5355191256831
"Sunrisers Hyderabad","Hanuma Vihari","Sawai Mansingh Stadium",4,1,9,"All","All",4,44.4444444444444
"Sunrisers Hyderabad","Hanuma Vihari","Subrata Roy Sahara Stadium",1,1,8,"All","All",1,12.5
"Sunrisers Hyderabad","Hanuma Vihari","Wankhede Stadium",57,2,47,"All","All",28.5,121.276595744681
"Sunrisers Hyderabad","Irfan Pathan","Dubai International Cricket Stadium",1,0,1,"All","All",Inf,100
"Sunrisers Hyderabad","Irfan Pathan","M Chinnaswamy Stadium",4,0,2,"All","All",Inf,200
"Sunrisers Hyderabad","Irfan Pathan","Rajiv Gandhi International Stadium",24,1,21,"All","All",24,114.285714285714
"Sunrisers Hyderabad","Irfan Pathan","Sardar Patel Stadium",21,0,21,"All","All",Inf,100
"Sunrisers Hyderabad","Irfan Pathan","Sharjah Cricket Stadium",5,1,9,"All","All",5,55.5555555555556
"Sunrisers Hyderabad","Jagadeesha Suchith","MA Chidambaram Stadium",14,0,6,"All","All",Inf,233.333333333333
"Sunrisers Hyderabad","Jagadeesha Suchith","Wankhede Stadium",2,2,8,"All","All",1,25
"Sunrisers Hyderabad","Jason Holder","Dubai International Cricket Stadium",17,3,26,"All","All",5.66666666666667,65.3846153846154
